file,result_lasso,error1,rf_lasso,out_lasso,result_general,error2,rf_general,out_general,cost_time_lasso,cost_time_general,path
"id2_b5_o10.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b5_o10.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b5_o10.c_general_out",1.20,280.22,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id2_b5_o10.c"
"fibo_2calls_25-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_25-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_25-2.c_general_out",1.18,2.10,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_25-2.c"
"fibo_25-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_25-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_25-2.c_general_out",1.19,1.97,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_25-2.c"
"fibo_2calls_10-1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_10-1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_10-1.c_general_out",1.20,2.10,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_10-1.c"
"fibo_2calls_20-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_20-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_20-2.c_general_out",1.17,2.07,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_20-2.c"
"id2_b3_o5.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b3_o5.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b3_o5.c_general_out",1.21,279.34,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id2_b3_o5.c"
"fibo_15-1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_15-1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_15-1.c_general_out",1.17,1.92,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_15-1.c"
"fibo_2calls_15-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_15-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_15-2.c_general_out",1.20,2.07,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_15-2.c"
"id2_b2_o3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b2_o3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id2_b2_o3.c_general_out",1.20,280.19,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id2_b2_o3.c"
"id_b5_o10-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b5_o10-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b5_o10-2.c_general_out",1.18,1.52,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id_b5_o10-2.c"
"fibo_20-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_20-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_20-2.c_general_out",1.21,1.98,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_20-2.c"
"id_b2_o3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b2_o3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b2_o3.c_general_out",1.17,1.58,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id_b2_o3.c"
"sum_non_eq-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum_non_eq-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum_non_eq-2.c_general_out",1.20,1.58,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/sum_non_eq-2.c"
"id_b3_o5-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b3_o5-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/id_b3_o5-2.c_general_out",1.20,1.54,"Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/id_b3_o5-2.c"
"nested-nsna3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nsna3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nsna3.c_general_out",2.11,259.68,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-nsna3.c"
"standard_compare_ground.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_compare_ground.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_compare_ground.c_general_out",1.63,261.43,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_compare_ground.c"
"nested-ss3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-ss3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-ss3.c_general_out",2.43,257.98,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-ss3.c"
"modn.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/modn.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/modn.c_general_out",1.75,262.78,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/modn.c"
"sina5.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina5.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina5.c_general_out",2.19,258.58,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina5.c"
"s4lif.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s4lif.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s4lif.c_general_out",1.76,266.83,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s4lif.c"
"nested-sna3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-sna3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-sna3.c_general_out",2.02,260.97,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-sna3.c"
"ss4.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss4.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss4.c_general_out",1.88,263.62,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss4.c"
"nested-unb1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-unb1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-unb1.c_general_out",1.70,261.23,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-unb1.c"
"cond2s2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/cond2s2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/cond2s2.c_general_out",2.01,261.20,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/cond2s2.c"
"ss3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss3.c_general_out",2.10,264.52,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss3.c"
"condi.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condi.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condi.c_general_out",1.65,261.04,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/condi.c"
"s2lif.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s2lif.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s2lif.c_general_out",1.75,265.94,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s2lif.c"
"zero_sum_const_m6.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const_m6.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const_m6.c_general_out",4.69,253.66,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const_m6.c"
"ms2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ms2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ms2.c_general_out",1.66,264.25,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ms2.c"
"zero_sum1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum1.c_general_out",1.76,265.48,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum1.c"
"standard_copy8_ground-1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy8_ground-1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy8_ground-1.c_general_out",3.19,256.31,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy8_ground-1.c"
"mods.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/mods.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/mods.c_general_out",2.10,259.79,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/mods.c"
"standard_copyInitSum2_ground-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInitSum2_ground-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInitSum2_ground-2.c_general_out",1.64,260.84,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copyInitSum2_ground-2.c"
"conds2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/conds2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/conds2.c_general_out",1.87,260.54,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/conds2.c"
"modp.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/modp.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/modp.c_general_out",1.74,263.06,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/modp.c"
"sina4.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina4.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina4.c_general_out",1.99,258.34,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina4.c"
"ifeqn2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn2.c_general_out",1.70,259.12,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn2.c"
"ncomp.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ncomp.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ncomp.c_general_out",1.62,265.47,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ncomp.c"
"s4if.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s4if.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s4if.c_general_out",1.62,261.33,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s4if.c"
"s52if.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s52if.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s52if.c_general_out",1.77,259.15,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s52if.c"
"condn.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condn.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condn.c_general_out",1.62,261.97,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/condn.c"
"brs5.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/brs5.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/brs5.c_general_out",1.67,264.56,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/brs5.c"
"conds.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/conds.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/conds.c_general_out",1.94,261.66,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/conds.c"
"nested-nsna1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nsna1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nsna1.c_general_out",2.20,259.43,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-nsna1.c"
"zero_sum2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum2.c_general_out",2.16,262.60,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum2.c"
"condg.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condg.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condg.c_general_out",1.96,261.58,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/condg.c"
"cond2s1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/cond2s1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/cond2s1.c_general_out",2.04,260.56,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/cond2s1.c"
"sanfoundry_27_ground.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sanfoundry_27_ground.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sanfoundry_27_ground.c_general_out",1.71,262.45,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sanfoundry_27_ground.c"
"ss1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss1.c_general_out",1.95,263.92,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss1.c"
"s2if.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s2if.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s2if.c_general_out",1.59,260.64,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s2if.c"
"nested-unb3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-unb3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-unb3.c_general_out",1.67,260.80,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-unb3.c"
"standard_copyInit_ground.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInit_ground.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInit_ground.c_general_out",1.48,261.75,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copyInit_ground.c"
"s1lif.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s1lif.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s1lif.c_general_out",1.77,265.35,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s1lif.c"
"nested-ss1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-ss1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-ss1.c_general_out",2.50,258.10,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-ss1.c"
"ifeqn5.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn5.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn5.c_general_out",1.69,259.39,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn5.c"
"indp1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/indp1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/indp1.c_general_out",1.81,260.84,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/indp1.c"
"condss2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condss2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/condss2.c_general_out",2.26,258.29,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/condss2.c"
"standard_copy2_ground-2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy2_ground-2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy2_ground-2.c_general_out",1.67,261.10,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy2_ground-2.c"
"nested-nlj3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nlj3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nlj3.c_general_out",1.78,1.76,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-nlj3.c"
"s42if.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s42if.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s42if.c_general_out",1.83,259.43,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s42if.c"
"sina2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina2.c_general_out",1.87,262.44,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina2.c"
"nested-ss2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-ss2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-ss2.c_general_out",2.97,256.64,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-ss2.c"
"res2o.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/res2o.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/res2o.c_general_out",2.20,262.60,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/res2o.c"
"zero_sum_const5.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const5.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const5.c_general_out",3.84,255.18,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const5.c"
"nested-as1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-as1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-as1.c_general_out",2.21,259.38,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-as1.c"
"ifeqn1.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn1.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ifeqn1.c_general_out",1.70,259.29,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ifeqn1.c"
"ss2.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss2.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss2.c_general_out",2.69,258.11,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss2.c"
"nested-nli3.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nli3.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nested-nli3.c_general_out",1.73,1.78,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/nested-nli3.c"
"s5if.c",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s5if.c_lasso_out",MAYBE,"","None","Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s5if.c_general_out",1.65,262.74,"Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s5if.c"
